ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:2000696,regulation of epithelial cell differentiation involved in kidney development, 2/89,16/18614,0.002596955,0.009155419,0.004842904,MMP9/CTNNB1,2
GO:0071897,DNA biosynthetic process, 5/89,198/18614,0.002609666,0.009189354,0.004860855,HNRNPU/MEN1/CCN2/CTNNB1/BMPR2,5
GO:1903532,positive regulation of secretion by cell, 6/89,289/18614,0.002631155,0.009254085,0.004895096,ACHE/CASR/HIF1A/BMP6/SPP1/TGFB3,6
GO:0030225,macrophage differentiation, 3/89,58/18614,0.00269643,0.009461324,0.005004718,MMP9/BMP4/ROR2,3
GO:0048010,vascular endothelial growth factor receptor signaling pathway, 3/89,58/18614,0.00269643,0.009461324,0.005004718,HIF1A/MAPK14/FOXC1,3
GO:2000278,regulation of DNA biosynthetic process, 4/89,121/18614,0.002710701,0.009500209,0.005025287,HNRNPU/MEN1/CTNNB1/BMPR2,4
GO:0008347,glial cell migration, 3/89,59/18614,0.002831141,0.009887421,0.005230108,NF1/CTNNB1/MMP14,3
GO:0070228,regulation of lymphocyte apoptotic process, 3/89,59/18614,0.002831141,0.009887421,0.005230108,BCL2/HIF1A/BMP4,3
GO:1903053,regulation of extracellular matrix organization, 3/89,59/18614,0.002831141,0.009887421,0.005230108,SMAD3/RUNX1/AXIN2,3
GO:0031032,actomyosin structure organization, 5/89,202/18614,0.002844475,0.009922356,0.005248588,SMAD3/RHOA/SFRP1/CCN2/TGFB3,5
GO:0042471,ear morphogenesis, 4/89,123/18614,0.002875953,0.010020426,0.005300464,RPL38/CTHRC1/NOG/TWIST1,4
GO:0010831,positive regulation of myotube differentiation, 2/89,17/18614,0.002934089,0.010104799,0.005345094,MAPK14/MMP14,2
GO:0035729,cellular response to hepatocyte growth factor stimulus, 2/89,17/18614,0.002934089,0.010104799,0.005345094,CASR/ADAMTS12,2
GO:0036005,response to macrophage colony-stimulating factor, 2/89,17/18614,0.002934089,0.010104799,0.005345094,SPP1/ALPL,2
GO:0042481,regulation of odontogenesis, 2/89,17/18614,0.002934089,0.010104799,0.005345094,SHH/BMP4,2
GO:0060148,positive regulation of post-transcriptional gene silencing, 2/89,17/18614,0.002934089,0.010104799,0.005345094,DHX9/BMP4,2
GO:0072109,glomerular mesangium development, 2/89,17/18614,0.002934089,0.010104799,0.005345094,BMP4/BMP7,2
GO:0072189,ureter development, 2/89,17/18614,0.002934089,0.010104799,0.005345094,SHH/BMP4,2
GO:1900370,positive regulation of post-transcriptional gene silencing by RNA, 2/89,17/18614,0.002934089,0.010104799,0.005345094,DHX9/BMP4,2
GO:1904948,midbrain dopaminergic neuron differentiation, 2/89,17/18614,0.002934089,0.010104799,0.005345094,SFRP1/CTNNB1,2
GO:2001267,regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway, 2/89,17/18614,0.002934089,0.010104799,0.005345094,MMP9/SMAD3,2
GO:0043280,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process, 4/89,124/18614,0.002961111,0.010181164,0.005385489,SMAD3/RHOA/HSPE1/CCN2,4
GO:0043281,regulation of cysteine-type endopeptidase activity involved in apoptotic process, 5/89,204/18614,0.002967452,0.010181164,0.005385489,MMP9/SMAD3/RHOA/HSPE1/CCN2,5
GO:0002011,morphogenesis of an epithelial sheet, 3/89,60/18614,0.002969933,0.010181164,0.005385489,RHOA/BMP7/MSX2,3
GO:0045604,regulation of epidermal cell differentiation, 3/89,60/18614,0.002969933,0.010181164,0.005385489,FOXC1/BMP4/MSX2,3
GO:0022408,negative regulation of cell-cell adhesion, 5/89,205/18614,0.003030362,0.010376377,0.00548875,BMP6/SHH/RUNX1/BMP4/GTPBP4,5
GO:0030522,intracellular receptor signaling pathway, 6/89,299/18614,0.003112621,0.010634366,0.005625217,UFL1/RHOA/SFRP1/CYP24A1/SNAI2/TWIST1,6
GO:1905517,macrophage migration, 3/89,61/18614,0.003112846,0.010634366,0.005625217,MMP2/MMP14/ROR2,3
GO:0021987,cerebral cortex development, 4/89,126/18614,0.003136573,0.010703153,0.005661603,HIF1A/NF1/RHOA/CTNNB1,4
GO:0043487,regulation of RNA stability, 5/89,207/18614,0.003159068,0.01076758,0.005695683,HNRNPU/MAPK14/SYNCRIP/DHX9/AXIN2,5
GO:0097193,intrinsic apoptotic signaling pathway, 6/89,301/18614,0.003216334,0.010936257,0.005784907,BCL2/MMP9/SNAI1/HIF1A/WWOX/SNAI2,6
GO:0045786,negative regulation of cell cycle, 7/89,404/18614,0.003224771,0.010936257,0.005784907,BCL2/MEN1/MAPK14/FOXC1/BMP4/BMP7/CTNNB1,7
GO:0003014,renal system process, 4/89,127/18614,0.003226912,0.010936257,0.005784907,BCL2/RHOA/STC1/BMP4,4
GO:0014902,myotube differentiation, 4/89,127/18614,0.003226912,0.010936257,0.005784907,BCL2/MAPK14/SHH/MMP14,4
GO:0071482,cellular response to light stimulus, 4/89,127/18614,0.003226912,0.010936257,0.005784907,MMP9/MAPK11/MAPK14/MMP2,4
GO:0022617,extracellular matrix disassembly, 3/89,62/18614,0.003259918,0.010977326,0.005806631,MMP9/MMP2/MMP14,3
GO:2000756,regulation of peptidyl-lysine acetylation, 3/89,62/18614,0.003259918,0.010977326,0.005806631,SNAI2/DDX21/TWIST1,3
GO:0001946,lymphangiogenesis, 2/89,18/18614,0.003290618,0.010977326,0.005806631,FOXC1/BMPR2,2
GO:0003128,heart field specification, 2/89,18/18614,0.003290618,0.010977326,0.005806631,AXIN2/BMP4,2
GO:0007063,regulation of sister chromatid cohesion, 2/89,18/18614,0.003290618,0.010977326,0.005806631,AXIN2/CTNNB1,2
GO:0020027,hemoglobin metabolic process, 2/89,18/18614,0.003290618,0.010977326,0.005806631,CAT/HIF1A,2
GO:0033033,negative regulation of myeloid cell apoptotic process, 2/89,18/18614,0.003290618,0.010977326,0.005806631,BCL2/SNAI2,2
GO:0035455,response to interferon-alpha, 2/89,18/18614,0.003290618,0.010977326,0.005806631,ADAR/IFITM1,2
GO:0048339,paraxial mesoderm development, 2/89,18/18614,0.003290618,0.010977326,0.005806631,SMAD3/FOXC1,2
GO:0060044,negative regulation of cardiac muscle cell proliferation, 2/89,18/18614,0.003290618,0.010977326,0.005806631,MAPK11/NOG,2
GO:0060602,branch elongation of an epithelium, 2/89,18/18614,0.003290618,0.010977326,0.005806631,SHH/BMP4,2
GO:0072077,renal vesicle morphogenesis, 2/89,18/18614,0.003290618,0.010977326,0.005806631,BMP4/CTNNB1,2
GO:0090594,inflammatory response to wounding, 2/89,18/18614,0.003290618,0.010977326,0.005806631,HIF1A/GIT1,2
GO:2000811,negative regulation of anoikis, 2/89,18/18614,0.003290618,0.010977326,0.005806631,BCL2/SNAI2,2
GO:0048511,rhythmic process, 6/89,303/18614,0.00332261,0.011071649,0.005856525,HNRNPU/BMPR1B/DHX9/TGFB3/MMP2/TWIST1,6
GO:0006354,DNA-templated transcription elongation, 4/89,129/18614,0.003412886,0.011347083,0.00600222,HNRNPU/SHH/ALYREF/CTNNB1,4
GO:0042542,response to hydrogen peroxide, 4/89,129/18614,0.003412886,0.011347083,0.00600222,CAT/BCL2/COL1A1/MMP2,4
GO:0046879,hormone secretion, 6/89,305/18614,0.003431488,0.011396213,0.006028208,CASR/HIF1A/BMP6/SFRP1/SPP1/LRP5,6
GO:0061013,regulation of mRNA catabolic process, 5/89,212/18614,0.003498058,0.011604359,0.006138311,HNRNPU/MAPK14/SYNCRIP/DHX9/AXIN2,5
GO:0045621,positive regulation of lymphocyte differentiation, 4/89,130/18614,0.003508554,0.011626232,0.006149881,RHOA/SHH/RUNX1/MMP14,4
GO:0045453,bone resorption, 3/89,64/18614,0.003566693,0.011779577,0.006230995,NF1/SPP1/CTNNB1,3
GO:0050918,positive chemotaxis, 3/89,64/18614,0.003566693,0.011779577,0.006230995,SMAD3/CASR/BMP4,3
GO:0071384,cellular response to corticosteroid stimulus, 3/89,64/18614,0.003566693,0.011779577,0.006230995,HNRNPU/STC1/AXIN2,3
GO:0030903,notochord development, 2/89,19/18614,0.003666354,0.012028709,0.006362777,GLI1/NOG,2
GO:0034244,negative regulation of transcription elongation by RNA polymerase II, 2/89,19/18614,0.003666354,0.012028709,0.006362777,HNRNPU/SHH,2
GO:0035728,response to hepatocyte growth factor, 2/89,19/18614,0.003666354,0.012028709,0.006362777,CASR/ADAMTS12,2
GO:0060039,pericardium development, 2/89,19/18614,0.003666354,0.012028709,0.006362777,SMAD3/BMP7,2
GO:0070242,thymocyte apoptotic process, 2/89,19/18614,0.003666354,0.012028709,0.006362777,HIF1A/BMP4,2
GO:0072087,renal vesicle development, 2/89,19/18614,0.003666354,0.012028709,0.006362777,BMP4/CTNNB1,2
GO:0001947,heart looping, 3/89,65/18614,0.00372647,0.012212492,0.006459992,SMAD3/HIF1A/SHH,3
GO:0060972,left/right pattern formation, 4/89,134/18614,0.003909486,0.012798197,0.00676981,SMAD3/SNAI1/HIF1A/SHH,4
GO:1901215,negative regulation of neuron death, 5/89,219/18614,0.004015614,0.013118988,0.006939498,BCL2/HIF1A/RHOA/TGFB3/CTNNB1,5
GO:0009914,hormone transport, 6/89,315/18614,0.004016286,0.013118988,0.006939498,CASR/HIF1A/BMP6/SFRP1/SPP1/LRP5,6
GO:0045682,regulation of epidermis development, 3/89,67/18614,0.004058984,0.013164352,0.006963494,FOXC1/BMP4/MSX2,3
GO:0009110,vitamin biosynthetic process, 2/89,20/18614,0.004061108,0.013164352,0.006963494,SNAI1/SNAI2,2
GO:0042474,middle ear morphogenesis, 2/89,20/18614,0.004061108,0.013164352,0.006963494,RPL38/NOG,2
GO:0060231,mesenchymal to epithelial transition, 2/89,20/18614,0.004061108,0.013164352,0.006963494,BMP4/CTNNB1,2
GO:0070166,enamel mineralization, 2/89,20/18614,0.004061108,0.013164352,0.006963494,AMELX/MSX2,2
GO:0072079,nephron tubule formation, 2/89,20/18614,0.004061108,0.013164352,0.006963494,CTNNB1/NOG,2
GO:0097709,connective tissue replacement, 2/89,20/18614,0.004061108,0.013164352,0.006963494,HIF1A/RUNX1,2
GO:0071333,cellular response to glucose stimulus, 4/89,136/18614,0.004121133,0.013344409,0.007058737,CASR/MEN1/HIF1A/LRP5,4
GO:0051047,positive regulation of secretion, 6/89,317/18614,0.004141603,0.013396129,0.007086096,ACHE/CASR/HIF1A/BMP6/SPP1/TGFB3,6
GO:0000288,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay", 3/89,68/18614,0.00423179,0.013628653,0.007209093,HNRNPU/SYNCRIP/DHX9,3
GO:0048663,neuron fate commitment, 3/89,68/18614,0.00423179,0.013628653,0.007209093,SHH/BMP4/CTNNB1,3
GO:0061180,mammary gland epithelium development, 3/89,68/18614,0.00423179,0.013628653,0.007209093,HIF1A/LRP5/MSX2,3
GO:1902893,regulation of miRNA transcription, 3/89,68/18614,0.00423179,0.013628653,0.007209093,SMAD3/HIF1A/BMP4,3
GO:0007281,germ cell development, 6/89,319/18614,0.004269797,0.013736204,0.007265984,BCL2/GLI1/DHH/BMPR1B/BMP4/CTNNB1,6
GO:0046887,positive regulation of hormone secretion, 4/89,138/18614,0.004340405,0.01393326,0.00737022,CASR/HIF1A/BMP6/SPP1,4
GO:0071331,cellular response to hexose stimulus, 4/89,138/18614,0.004340405,0.01393326,0.00737022,CASR/MEN1/HIF1A/LRP5,4
GO:0061614,miRNA transcription, 3/89,69/18614,0.004409007,0.014138248,0.007478652,SMAD3/HIF1A/BMP4,3
GO:0009855,determination of bilateral symmetry, 4/89,139/18614,0.004452939,0.014241574,0.007533307,SMAD3/HIF1A/SHH/CTNNB1,4
GO:0002089,lens morphogenesis in camera-type eye, 2/89,21/18614,0.004474694,0.014241574,0.007533307,BMP4/CTNNB1,2
GO:0007398,ectoderm development, 2/89,21/18614,0.004474694,0.014241574,0.007533307,SHH/CTNNB1,2
GO:0090189,regulation of branching involved in ureteric bud morphogenesis, 2/89,21/18614,0.004474694,0.014241574,0.007533307,BMP4/NOG,2
GO:0097049,motor neuron apoptotic process, 2/89,21/18614,0.004474694,0.014241574,0.007533307,BCL2/RHOA,2
GO:1903204,negative regulation of oxidative stress-induced neuron death, 2/89,21/18614,0.004474694,0.014241574,0.007533307,HIF1A/CTNNB1,2
GO:2000738,positive regulation of stem cell differentiation, 2/89,21/18614,0.004474694,0.014241574,0.007533307,SP7/FOXC1,2
GO:0043271,negative regulation of monoatomic ion transport, 4/89,140/18614,0.004567426,0.014490269,0.007664858,BCL2/MMP9/STC1/TWIST1,4
GO:0071326,cellular response to monosaccharide stimulus, 4/89,140/18614,0.004567426,0.014490269,0.007664858,CASR/MEN1/HIF1A/LRP5,4
GO:2001235,positive regulation of apoptotic signaling pathway, 4/89,140/18614,0.004567426,0.014490269,0.007664858,NF1/BMPR1B/SFRP1/WWOX,4
GO:0061371,determination of heart left/right asymmetry, 3/89,70/18614,0.004590668,0.01454851,0.007695666,SMAD3/HIF1A/SHH,3
GO:0009101,glycoprotein biosynthetic process, 6/89,324/18614,0.004603132,0.014572509,0.007708361,BCL2/BMPR1B/XYLT1/EXT2/CTNNB1/BMPR2,6
GO:0034470,ncRNA processing, 7/89,432/18614,0.004647429,0.014697126,0.007774279,SMAD3/SBDS/ADAR/BMP4/GTPBP4/SIRT7/DDX21,7
GO:0031056,regulation of histone modification, 4/89,141/18614,0.004683882,0.014781023,0.007818657,SNAI2/CTNNB1/DDX21/TWIST1,4
GO:0045727,positive regulation of translation, 4/89,141/18614,0.004683882,0.014781023,0.007818657,HNRNPU/RHOA/SYNCRIP/DHX9,4
GO:0003143,embryonic heart tube morphogenesis, 3/89,71/18614,0.004776804,0.015026504,0.007948509,SMAD3/HIF1A/SHH,3
GO:0003208,cardiac ventricle morphogenesis, 3/89,71/18614,0.004776804,0.015026504,0.007948509,HIF1A/FOXC1/NOG,3
GO:0070918,regulatory ncRNA processing, 3/89,71/18614,0.004776804,0.015026504,0.007948509,SMAD3/ADAR/BMP4,3
GO:2001056,positive regulation of cysteine-type endopeptidase activity, 4/89,142/18614,0.004802323,0.015090843,0.007982542,SMAD3/RHOA/HSPE1/CCN2,4
GO:1901214,regulation of neuron death, 6/89,327/18614,0.004812144,0.01510577,0.007990437,BCL2/HIF1A/NF1/RHOA/TGFB3/CTNNB1,6
GO:0003228,atrial cardiac muscle tissue development, 2/89,22/18614,0.004906927,0.01529052,0.008088164,BMP4/NOG,2
GO:0023019,signal transduction involved in regulation of gene expression, 2/89,22/18614,0.004906927,0.01529052,0.008088164,SMAD3/MSX2,2
GO:0032785,"negative regulation of DNA-templated transcription, elongation", 2/89,22/18614,0.004906927,0.01529052,0.008088164,HNRNPU/SHH,2
GO:0048485,sympathetic nervous system development, 2/89,22/18614,0.004906927,0.01529052,0.008088164,NF1/CTNNB1,2
GO:0060444,branching involved in mammary gland duct morphogenesis, 2/89,22/18614,0.004906927,0.01529052,0.008088164,LRP5/MSX2,2
GO:2000810,regulation of bicellular tight junction assembly, 2/89,22/18614,0.004906927,0.01529052,0.008088164,SNAI1/SNAI2,2
GO:2000831,regulation of steroid hormone secretion, 2/89,22/18614,0.004906927,0.01529052,0.008088164,BMP6/SPP1,2
GO:0030330,"DNA damage response, signal transduction by p53 class mediator", 3/89,72/18614,0.004967447,0.01541461,0.008153803,SNAI1/SNAI2/TWIST1,3
GO:0033143,regulation of intracellular steroid hormone receptor signaling pathway, 3/89,72/18614,0.004967447,0.01541461,0.008153803,UFL1/RHOA/SFRP1,3
GO:0045665,negative regulation of neuron differentiation, 3/89,72/18614,0.004967447,0.01541461,0.008153803,RHOA/SHH/BMP7,3
GO:0046635,positive regulation of alpha-beta T cell activation, 3/89,72/18614,0.004967447,0.01541461,0.008153803,RHOA/SHH/RUNX1,3
GO:0008584,male gonad development, 4/89,144/18614,0.005045217,0.015639647,0.00827284,BCL2/DHH/SFRP1/MMP14,4
GO:0043462,regulation of ATP-dependent activity, 3/89,73/18614,0.005162628,0.015975664,0.008450582,HNRNPU/CASR/DHX9,3
GO:0046546,development of primary male sexual characteristics, 4/89,145/18614,0.005169701,0.015975664,0.008450582,BCL2/DHH/SFRP1/MMP14,4
GO:0051783,regulation of nuclear division, 4/89,145/18614,0.005169701,0.015975664,0.008450582,BMP4/BMP7/LRP5/MSX2,4
GO:0007015,actin filament organization, 7/89,442/18614,0.005256266,0.016226338,0.00858318,BCL2/SMAD3/RHOA/SFRP1/CCN2/TGFB3/TPM4,7
GO:0050807,regulation of synapse organization, 5/89,234/18614,0.005305789,0.016345342,0.008646129,NF1/RHOA/MAPK14/CTNNB1/ROR2,5
GO:2000116,regulation of cysteine-type endopeptidase activity, 5/89,234/18614,0.005305789,0.016345342,0.008646129,MMP9/SMAD3/RHOA/HSPE1/CCN2,5
GO:0002363,alpha-beta T cell lineage commitment, 2/89,23/18614,0.005357625,0.016384121,0.008666642,BCL2/RHOA,2
GO:0003177,pulmonary valve development, 2/89,23/18614,0.005357625,0.016384121,0.008666642,BMP4/BMPR2,2
GO:0021904,dorsal/ventral neural tube patterning, 2/89,23/18614,0.005357625,0.016384121,0.008666642,SHH/BMP4,2
GO:0036303,lymph vessel morphogenesis, 2/89,23/18614,0.005357625,0.016384121,0.008666642,FOXC1/BMPR2,2
GO:1900120,regulation of receptor binding, 2/89,23/18614,0.005357625,0.016384121,0.008666642,MMP9/NOG,2
GO:0003281,ventricular septum development, 3/89,74/18614,0.005362376,0.016384121,0.008666642,BMP4/BMPR2/NOG,3
GO:0035924,cellular response to vascular endothelial growth factor stimulus, 3/89,74/18614,0.005362376,0.016384121,0.008666642,MAPK14/FOXC1/ADAMTS12,3
GO:0045661,regulation of myoblast differentiation, 3/89,74/18614,0.005362376,0.016384121,0.008666642,MAPK14/BMP4/IGFBP3,3
GO:0071356,cellular response to tumor necrosis factor, 5/89,235/18614,0.005401088,0.016485492,0.008720263,MAPK14/ADAMTS12/DHX9/SFRP1/COL1A1,5
GO:0042698,ovulation cycle, 3/89,75/18614,0.00556672,0.016938978,0.008960142,BMPR1B/TGFB3/MMP2,3
GO:0071479,cellular response to ionizing radiation, 3/89,75/18614,0.00556672,0.016938978,0.008960142,MAPK14/SFRP1/SNAI2,3
GO:2000242,negative regulation of reproductive process, 3/89,75/18614,0.00556672,0.016938978,0.008960142,SNAI1/BMP4/BMP7,3
GO:0000280,nuclear division, 7/89,450/18614,0.005785148,0.017567743,0.009292737,HNRNPU/RHOA/BMP4/BMP7/LRP5/MSX2/SIRT7,7
GO:0031331,positive regulation of cellular catabolic process, 7/89,450/18614,0.005785148,0.017567743,0.009292737,HNRNPU/HIF1A/UFL1/SYNCRIP/DHX9/AXIN2/TWIST1,7
GO:0001759,organ induction, 2/89,24/18614,0.005826603,0.017603905,0.009311866,BMP4/CTNNB1,2
GO:0003323,type B pancreatic cell development, 2/89,24/18614,0.005826603,0.017603905,0.009311866,BMP6/BMP4,2
GO:0021871,forebrain regionalization, 2/89,24/18614,0.005826603,0.017603905,0.009311866,SHH/BMP4,2
GO:0043369,"CD4-positive or CD8-positive, alpha-beta T cell lineage commitment", 2/89,24/18614,0.005826603,0.017603905,0.009311866,BCL2/SHH,2
GO:0072202,cell differentiation involved in metanephros development, 2/89,24/18614,0.005826603,0.017603905,0.009311866,BMP4/CTNNB1,2
GO:0009913,epidermal cell differentiation, 5/89,240/18614,0.005895848,0.017777056,0.009403457,GLI1/FOXC1/BMP4/MSX2/CTNNB1,5
GO:0050803,regulation of synapse structure or activity, 5/89,240/18614,0.005895848,0.017777056,0.009403457,NF1/RHOA/MAPK14/CTNNB1/ROR2,5
GO:0003012,muscle system process, 7/89,452/18614,0.005923398,0.017824043,0.009428311,TMEM38B/SMAD3/RHOA/STC1/CCN2/COMP/TPM4,7
GO:0010975,regulation of neuron projection development, 7/89,452/18614,0.005923398,0.017824043,0.009428311,RHOA/SFRP1/BMP7/PLXNB1/SPP1/BMPR2/ROR2,7
GO:0043297,apical junction assembly, 3/89,77/18614,0.00598931,0.017986043,0.009514004,SNAI1/RHOA/SNAI2,3
GO:1901983,regulation of protein acetylation, 3/89,77/18614,0.00598931,0.017986043,0.009514004,SNAI2/DDX21/TWIST1,3
GO:0007612,learning, 4/89,152/18614,0.00609918,0.018260762,0.009659321,HIF1A/NF1/GIT1/NOG,4
GO:0034614,cellular response to reactive oxygen species, 4/89,152/18614,0.00609918,0.018260762,0.009659321,CAT/MMP9/BMP7/MMP2,4
GO:0071322,cellular response to carbohydrate stimulus, 4/89,152/18614,0.00609918,0.018260762,0.009659321,CASR/MEN1/HIF1A/LRP5,4
GO:0019216,regulation of lipid metabolic process, 6/89,344/18614,0.006131222,0.018332366,0.009697197,FGFR3/SNAI1/BMP6/DHH/SNAI2/TWIST1,6
GO:0006816,calcium ion transport, 7/89,455/18614,0.006135404,0.018332366,0.009697197,TMEM38B/BCL2/CASR/RHOA/STC1/CCN2/CTNNB1,7
GO:0045930,negative regulation of mitotic cell cycle, 5/89,243/18614,0.006207609,0.018510981,0.009791678,BCL2/FOXC1/BMP4/BMP7/CTNNB1,5
GO:0055117,regulation of cardiac muscle contraction, 3/89,78/18614,0.00620761,0.018510981,0.009791678,TMEM38B/STC1/CCN2,3
GO:0007292,female gamete generation, 4/89,153/18614,0.006240437,0.018590263,0.009833616,BCL2/BMPR1B/MMP2/CTNNB1,4
GO:0006706,steroid catabolic process, 2/89,25/18614,0.006313682,0.01869628,0.009889695,SPP1/CYP24A1,2
GO:0046885,regulation of hormone biosynthetic process, 2/89,25/18614,0.006313682,0.01869628,0.009889695,HIF1A/BMP6,2
GO:0050927,positive regulation of positive chemotaxis, 2/89,25/18614,0.006313682,0.01869628,0.009889695,SMAD3/CASR,2
GO:0072273,metanephric nephron morphogenesis, 2/89,25/18614,0.006313682,0.01869628,0.009889695,BMP4/CTNNB1,2
GO:0097186,amelogenesis, 2/89,25/18614,0.006313682,0.01869628,0.009889695,AMELX/MSX2,2
GO:2000209,regulation of anoikis, 2/89,25/18614,0.006313682,0.01869628,0.009889695,BCL2/SNAI2,2
GO:2000736,regulation of stem cell differentiation, 3/89,79/18614,0.006430615,0.019023637,0.010062856,HNRNPU/SP7/FOXC1,3
GO:0070661,leukocyte proliferation, 6/89,348/18614,0.006476538,0.019140482,0.010124663,BCL2/NF1/SHH/BMP4/JUNB/CTNNB1,6
GO:0043524,negative regulation of neuron apoptotic process, 4/89,155/18614,0.006529451,0.019277734,0.010197264,BCL2/HIF1A/RHOA/TGFB3,4
GO:0006936,muscle contraction, 6/89,349/18614,0.006565038,0.019363612,0.010242691,TMEM38B/RHOA/STC1/CCN2/COMP/TPM4,6
GO:0070227,lymphocyte apoptotic process, 3/89,80/18614,0.006658351,0.019600028,0.010367747,BCL2/HIF1A/BMP4,3
