ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0043010,camera-type eye development, 1/19,338/18614,0.29414821,0.309866053,0.171228635,HIF1A,1
GO:0071214,cellular response to abiotic stimulus, 1/19,339/18614,0.294882024,0.310113017,0.171365105,SFRP1,1
GO:0104004,cellular response to environmental stimulus, 1/19,339/18614,0.294882024,0.310113017,0.171365105,SFRP1,1
GO:0032956,regulation of actin cytoskeleton organization, 1/19,346/18614,0.299998521,0.315226873,0.174190966,SFRP1,1
GO:0051235,maintenance of location, 1/19,347/18614,0.300726572,0.31572477,0.174466099,HNRNPU,1
GO:0010506,regulation of autophagy, 1/19,348/18614,0.301453905,0.316221073,0.17474035,HIF1A,1
GO:0062197,cellular response to chemical stress, 1/19,349/18614,0.302180522,0.316715787,0.175013724,HIF1A,1
GO:0045787,positive regulation of cell cycle, 1/19,354/18614,0.305802876,0.320242135,0.176962346,HNRNPU,1
GO:0031589,cell-substrate adhesion, 1/19,359/18614,0.309407412,0.323743897,0.178897382,SFRP1,1
GO:0042176,regulation of protein catabolic process, 1/19,361/18614,0.310844255,0.324700223,0.179425837,AXIN2,1
GO:0050878,regulation of body fluid levels, 1/19,361/18614,0.310844255,0.324700223,0.179425837,HIF1A,1
GO:0010639,negative regulation of organelle organization, 1/19,362/18614,0.311561615,0.325176072,0.179688786,HNRNPU,1
GO:0043087,regulation of GTPase activity, 1/19,364/18614,0.312994211,0.326396986,0.18036345,SFRP1,1
GO:0032259,methylation, 1/19,365/18614,0.31370945,0.326594415,0.180472547,FBL,1
GO:0045862,positive regulation of proteolysis, 1/19,365/18614,0.31370945,0.326594415,0.180472547,AXIN2,1
GO:0045860,positive regulation of protein kinase activity, 1/19,366/18614,0.314423984,0.327064144,0.180732114,AXIN2,1
GO:0010038,response to metal ion, 1/19,367/18614,0.315137812,0.327532354,0.180990842,HIF1A,1
GO:0018108,peptidyl-tyrosine phosphorylation, 1/19,370/18614,0.317275076,0.329477963,0.182065965,SFRP1,1
GO:0010631,epithelial cell migration, 1/19,371/18614,0.317986092,0.329940456,0.182321533,HIF1A,1
GO:0018212,peptidyl-tyrosine modification, 1/19,372/18614,0.318696406,0.330401449,0.182576273,SFRP1,1
GO:0070997,neuron death, 1/19,373/18614,0.319406019,0.330860948,0.182830187,HIF1A,1
GO:0090132,epithelium migration, 1/19,374/18614,0.320114933,0.331318955,0.183083277,HIF1A,1
GO:1902903,regulation of supramolecular fiber organization, 1/19,376/18614,0.321530661,0.332507145,0.183739858,SFRP1,1
GO:0002696,positive regulation of leukocyte activation, 1/19,377/18614,0.322237477,0.332684079,0.18383763,RUNX1,1
GO:0050863,regulation of T cell activation, 1/19,377/18614,0.322237477,0.332684079,0.18383763,RUNX1,1
GO:1903037,regulation of leukocyte cell-cell adhesion, 1/19,378/18614,0.322943596,0.333136168,0.184087449,RUNX1,1
GO:0090130,tissue migration, 1/19,379/18614,0.323649018,0.333586789,0.184336457,HIF1A,1
GO:0050767,regulation of neurogenesis, 1/19,381/18614,0.325057773,0.33476099,0.184985309,HIF1A,1
GO:0002697,regulation of immune effector process, 1/19,384/18614,0.327165695,0.336652687,0.18603064,DDX21,1
GO:0001654,eye development, 1/19,385/18614,0.327866948,0.337094992,0.186275053,HIF1A,1
GO:0032970,regulation of actin filament-based process, 1/19,387/18614,0.329267379,0.338254826,0.186915964,SFRP1,1
GO:0150063,visual system development, 1/19,389/18614,0.330665044,0.339409905,0.187554249,HIF1A,1
GO:0050867,positive regulation of cell activation, 1/19,394/18614,0.334147147,0.342700873,0.189372802,RUNX1,1
GO:0048880,sensory system development, 1/19,395/18614,0.334841506,0.343129662,0.189609746,HIF1A,1
GO:0030900,forebrain development, 1/19,397/18614,0.336228164,0.344266595,0.190238003,HIF1A,1
GO:0001701,in utero embryonic development, 1/19,398/18614,0.336920466,0.344407588,0.190315914,HIF1A,1
GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway, 1/19,398/18614,0.336920466,0.344407588,0.190315914,SFRP1,1
GO:0002443,leukocyte mediated immunity, 1/19,401/18614,0.33899327,0.345956977,0.19117209,DDX21,1
GO:0009100,glycoprotein metabolic process, 1/19,401/18614,0.33899327,0.345956977,0.19117209,HIF1A,1
GO:0042692,muscle cell differentiation, 1/19,410/18614,0.345174913,0.351976389,0.194498352,HNRNPU,1
GO:0050727,regulation of inflammatory response, 1/19,414/18614,0.347904694,0.354468933,0.195875705,DHX9,1
GO:0007159,leukocyte cell-cell adhesion, 1/19,415/18614,0.348585453,0.35487142,0.196098115,RUNX1,1
GO:0033674,positive regulation of kinase activity, 1/19,430/18614,0.358716389,0.364885958,0.201632041,AXIN2,1
GO:0006979,response to oxidative stress, 1/19,434/18614,0.361392655,0.367307429,0.202970119,HIF1A,1
GO:0022412,cellular process involved in reproduction in multicellular organism, 1/19,438/18614,0.364058338,0.369714191,0.20430007,SFRP1,1
GO:0042060,wound healing, 1/19,439/18614,0.36472311,0.369784574,0.204338963,HIF1A,1
GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process, 1/19,439/18614,0.36472311,0.369784574,0.204338963,AXIN2,1
GO:0009410,response to xenobiotic stimulus, 1/19,440/18614,0.365387223,0.370155735,0.204544063,SFRP1,1
GO:0031349,positive regulation of defense response, 1/19,441/18614,0.366050679,0.370525626,0.20474846,DHX9,1
GO:0007015,actin filament organization, 1/19,442/18614,0.366713478,0.37089425,0.204952158,SFRP1,1
GO:0034329,cell junction assembly, 1/19,444/18614,0.368037106,0.371930094,0.205524554,SFRP1,1
GO:0009150,purine ribonucleotide metabolic process, 1/19,445/18614,0.368697936,0.372294989,0.205726191,HIF1A,1
GO:0032102,negative regulation of response to external stimulus, 1/19,446/18614,0.369358112,0.372658632,0.205927136,ADAR,1
GO:0010975,regulation of neuron projection development, 1/19,452/18614,0.373305455,0.376335532,0.207958951,SFRP1,1
GO:0051960,regulation of nervous system development, 1/19,461/18614,0.379182607,0.381950363,0.211061647,HIF1A,1
GO:0009259,ribonucleotide metabolic process, 1/19,464/18614,0.381130027,0.383600886,0.211973708,HIF1A,1
GO:0051090,regulation of DNA-binding transcription factor activity, 1/19,465/18614,0.38177788,0.383941803,0.212162095,DHX9,1
GO:0044772,mitotic cell cycle phase transition, 1/19,467/18614,0.383071658,0.384931229,0.212708841,SIRT7,1
GO:1903829,positive regulation of protein localization, 1/19,468/18614,0.383717585,0.385268586,0.212895261,HIF1A,1
GO:0019693,ribose phosphate metabolic process, 1/19,473/18614,0.386937622,0.388187824,0.2145084,HIF1A,1
GO:0051051,negative regulation of transport, 1/19,483/18614,0.393329939,0.394282312,0.217876148,SFRP1,1
GO:0022411,cellular component disassembly, 1/19,488/18614,0.396502369,0.397141889,0.219456319,HIF1A,1
GO:0043410,positive regulation of MAPK cascade, 1/19,495/18614,0.400917376,0.401240436,0.221721132,IGFBP3,1
GO:0001667,ameboidal-type cell migration, 1/19,496/18614,0.401545588,0.401545588,0.221889756,HIF1A,1
